Codigo,Producto,Precio Costo,Precio,Precio Mayoreo,Inventario,Inv. Minimo,Departamento
757528000000,Paleta Manita 1,$0.00,$1.00,$0.00,0,0,Dulces
7506310000000,Paleta Pelon,$0.00,$10.00,$0.00,16,0,Holanda
719886000000,Paleta Pelon Chamoy,$4.00,$5.00,$0.00,24,0,Dulces
754279000000,Paleta Pollo,$0.00,$1.50,$0.00,35,0,Tienda
 PALETA SANDIA,Paleta Sandia,$0.00,$1.50,$0.00,10,0,Tienda
7501130000000,Paleta Solero Coco,$0.00,$15.00,$0.00,13,0,Holanda
7501130000000,Paleta Solero Fresa,$0.00,$14.00,$0.00,0,0,Holanda
7506310000000,Paleta Solero Frutas Rojas,$0.00,$13.00,$0.00,0,0,- Sin Departamento -
7506310000000,Paleta Solero Frutos Rojos,$0.00,$17.00,$0.00,0,0,Holanda
7501130000000,Paleta Solero Limon,$0.00,$10.00,$0.00,1,0,Holanda
75038441,Paleta Tarrito,$0.00,$1.50,$0.00,0,0,- Sin Departamento -
724869000000,Palillin,$0.00,$2.00,$0.00,1,0,Dulces
7501280000000,Palillo Natural Pop,$9.00,$11.00,$11.00,0,0,Tienda
6931580000000,Palillos,$0.00,$5.00,$0.00,0,0,- Sin Departamento -
75050047,Pall Mall,$0.00,$40.00,$0.00,0,0,Tienda
75052836,Pall Mall Doble Cap,$0.00,$40.00,$0.00,0,0,Tienda
75048310,Pall Mall Havana,$0.00,$40.00,$0.00,0,0,Tienda
7509550000000,Palmolive Citricos 180g,$0.00,$15.00,$0.00,4,0,- Sin Departamento -
7509550000000,Palmolive Coco 180g,$0.00,$15.00,$0.00,2,0,- Sin Departamento -
7509550000000,Palmolive Neutro 180g,$0.00,$15.00,$0.00,2,0,- Sin Departamento -
7509550000000,Palmolive Optims,$58.00,$60.00,$0.00,0,0,Tienda
7509550000000,Palmolive Tocador,$8.00,$13.00,$13.00,3,0,Tienda
7509550000000,Palmolive Tocador Neutro,$12.00,$15.00,$15.00,0,0,Tienda
7501010000000,Palomitas ACT II,$0.00,$9.00,$0.00,0,0,Tienda
7501010000000,Palomitas Act II Alitas,$0.00,$9.00,$0.00,7,0,Tienda
7501010000000,Palomitas Act II Chile Y Limon,$7.00,$9.00,$9.00,8,0,Tienda
7501010000000,Palomitas Act II Ex Mantequilla,$6.00,$8.00,$7.50,62,0,Tienda
7501010000000,Palomitas Act II Hershey�s,$0.00,$17.00,$0.00,4,0,Tienda
7501010000000,Palomitas Act II Infierno,$5.50,$7.00,$7.00,0,0,Tienda
7501010000000,Palomitas Act II Mantequilla,$6.00,$7.50,$7.50,0,0,Tienda
7501010000000,Palomitas Act II Natural,$6.50,$8.50,$0.00,11,0,Tienda
7501010000000,Palomitas Act II Queso Jalape�o,$8.00,$10.00,$0.00,7,0,Tienda
7501010000000,Palomitas Act II Valentina,$24.00,$10.00,$9.00,2,0,Tienda
7503020000000,Palomitas Caramelo,$0.00,$5.00,$0.00,0,0,Cariocas
76150420098,Palomitas Caramelo 184g,$14.50,$19.00,$19.00,0,0,Tienda
7501390000000,Palomitas Mariachisimo,$6.50,$8.00,$0.00,2,0,Cariocas
7501010000000,Palomitas Poffets 90gSab,$0.00,$7.00,$0.00,1,0,Tienda
 PAN 1,Pan 1,$0.00,$1.50,$0.00,0,0,Tienda
741,Pan 1.5,$0.00,$1.50,$0.00,0,0,Tienda
 PAN 2,Pan 2,$0.00,$2.00,$0.00,0,0,Tienda
727,Pan 4,$0.00,$4.00,$0.00,0,0,Tienda
 PAN 4,Pan 4,$0.00,$4.00,$0.00,0,0,Tienda
734,Pan 5,$0.00,$5.00,$0.00,0,0,Tienda
 PAN 5,Pan 5,$0.00,$5.00,$0.00,0,0,Tienda
7501000000000,Pan Bimbo Chico,$16.00,$20.00,$0.00,1,0,Bimbo
7501030000000,Pan Bimo Rendidor,$0.00,$20.00,$0.00,0,0,Bimbo
7501000000000,Pan Blanco Grande 650g,$22.00,$27.00,$0.00,2,0,Bimbo
7501030000000,Pan Cero,$25.00,$30.00,$0.00,1,0,Bimbo
 PAN BLANCO,Pan De Blanco,$0.00,$1.50,$0.00,0,0,Tienda
7501030000000,Pan Doble Fibra,$21.50,$28.00,$0.00,0,0,Bimbo
7501030000000,Pan Doble Fibra,$22.00,$28.00,$0.00,1,0,Bimbo
7501000000000,Pan Integral  720gms,$23.00,$30.00,$0.00,2,0,Bimbo
7501000000000,Pan Integral Chico Bimbo,$17.00,$23.00,$0.00,1,0,Bimbo
7501000000000,Pan Molido Bimbo 175g,$10.00,$13.00,$0.00,6,0,Bimbo
7501000000000,Pan Molido Ceujiente175 G,$10.00,$13.00,$0.00,3,0,Tienda
7501000000000,Pan Multigrano Bimbo,$0.00,$31.00,$0.00,1,0,Bimbo
7501030000000,Pan Rendidor,$17.00,$20.00,$0.00,1,0,Bimbo
7501000000000,Pan Tostado Bimbo,$15.00,$18.00,$0.00,6,0,Bimbo
7501000000000,Pan Tostado Doble  Fibra,$17.00,$21.00,$0.00,0,0,Bimbo
7501030000000,Pan Tostado Integral,$17.00,$21.00,$0.00,2,0,Tienda
 PAN3,Pan3,$0.00,$3.00,$0.00,16,0,Tienda
7501000000000,Panqu cNuez,$18.00,$26.00,$0.00,2,0,Bimbo
 PANQUE,Panque,$0.00,$4.00,$0.00,7,0,Tienda
7501030000000,Panque Chocolate,$20.50,$26.00,$0.00,1,0,Bimbo
7501000000000,Panque Marmol 300gBimbo,$19.00,$26.00,$23.00,2,0,Bimbo
7501030000000,Panque Naranja,$0.00,$24.00,$0.00,0,0,Bimbo
7501000000000,Panque Pasas,$19.00,$26.00,$0.00,2,0,Bimbo
 PANQUECITO,Panquecito,$0.00,$3.00,$0.00,17,0,Tienda
7501000000000,Panquecito cChocolate,$12.00,$15.00,$0.00,1,0,Bimbo
7506200000000,Pantene,$0.00,$17.00,$0.00,2,0,Tienda
7501010000000,Pantene  400ml,$40.00,$52.00,$0.00,0,0,Farmacia
7506310000000,Pantene  400ml,$40.00,$52.00,$0.00,0,0,Farmacia
7501010000000,Pantene 400ml,$38.00,$46.00,$0.00,1,0,Tienda
7501000000000,Pantene 700ml,$71.00,$85.00,$0.00,0,0,Tienda
7501000000000,Pantene 700ml,$71.00,$85.00,$0.00,1,0,Tienda
7501000000000,Pantene 700ml,$71.00,$85.00,$0.00,1,0,Tienda
7506200000000,Pantene Naturaleza 400ml,$40.00,$52.00,$0.00,0,0,Farmacia
7506300000000,Pantene Sobre,$0.00,$2.50,$0.00,30,0,Tienda
 PAPA,Papa,$12.00,$13.00,$0.00,0,0,Verdura
1366,Papa 1k,$12.00,$16.00,$0.00,0,0,Verdura
1380,Papa 250g,$3.00,$4.00,$0.00,0,0,Verdura
1373,Papa 500g,$6.00,$8.00,$0.00,0,0,Verdura
7501010000000,Papa Adobada,$16.00,$20.00,$0.00,3,0,Sabritas
7501010000000,Papa Sabritas Sal 175g,$0.00,$30.00,$0.00,3,0,Sabritas
7501000000000,Papas Barcel  Toreadas 42,$0.00,$10.00,$0.00,1,0,Tienda
7501000000000,Papas Chips A La Diabla,$0.00,$12.00,$0.00,6,0,Tienda
7501000000000,Papas Toreadas 170g,$0.00,$34.00,$0.00,1,0,Tienda
 PAPAYA,Papaya,$17.00,$19.00,$0.00,0,0,Verdura
1397,Papaya 1k,$0.00,$13.00,$0.00,0,0,Verdura
1410,Papaya 250g,$0.00,$3.50,$0.00,0,0,Verdura
1403,Papaya 500g,$0.00,$6.50,$0.00,0,0,Verdura
7501070000000,Papel Alupak c8mts,$9.50,$12.00,$0.00,24,0,Tienda
 PASA,Pasa,$44.00,$66.00,$0.00,0,0,Tienda
697,Pasas 1k,$0.00,$65.00,$0.00,0,0,Tienda
710,Pasas 250g,$0.00,$17.00,$0.00,0,0,Tienda
703,Pasas 500g,$0.00,$32.50,$0.00,0,0,Tienda
7501040000000,Pasta Dent Colgate 100ml,$0.00,$20.50,$0.00,10,0,Tienda
7501040000000,Pasta Dent Colgate 150ml,$0.00,$37.00,$0.00,10,0,Tienda
7501040000000,Pasta Dent Colgate 50ml,$11.50,$14.00,$0.00,8,0,Tienda
7509550000000,Pasta Dental,$0.00,$25.00,$0.00,0,0,Tienda
7509550000000,Pasta Dental Colgate,$0.00,$9.00,$0.00,17,0,Tienda
7501020000000,Pastilla Desodorante,$6.00,$8.00,$8.00,10,0,Detergentes
7501030000000,Pastilla Mr Musculo,$11.00,$13.50,$0.00,1,0,Detergentes
7501030000000,Pastillas Mr Musculo,$29.00,$35.00,$35.00,0,0,Detergentes
7501000000000,Pastisetas 75 Gms,$10.00,$15.00,$0.00,0,0,Marinela
7501030000000,Patatinas Chilix 25gBarc,$4.00,$5.00,$0.00,16,0,Barcel
7501030000000,Pato Purific,$0.00,$40.00,$0.00,0,0,- Sin Departamento -
7501020000000,Pauelos Kleenex Chico,$11.00,$22.00,$22.00,0,0,Tienda
7501000000000,Pay De Pi�a 75 Gms,$0.00,$15.00,$0.00,1,0,Marinela
7501000000000,Pay de Nuez 70g,$9.00,$15.00,$0.00,1,0,Marinela
 PA�AL,Pa�al,$3.00,$5.00,$3.50,0,0,Tienda
 PA�AL GRANDE,Pa�al Grande,$0.00,$5.00,$0.00,120,0,Tienda
 PA�AL GRANDE SUAV,Pa�al Grande Suav,$0.00,$5.00,$0.00,42,0,Tienda
 PA�AL JUMBO,Pa�al Jumbo,$0.00,$5.00,$0.00,36,0,Tienda
 PA�AL JUMBO SUAV,Pa�al Jumbo Suav,$0.00,$5.00,$0.00,83,0,Tienda
7501070000000,Peafiel 355 Ml,$0.00,$6.00,$0.00,2,0,- Sin Departamento -
 PECOSITAS,Pecositas,$0.00,$1.00,$0.00,26,0,Tienda
706460000000,Pedigree,$6.50,$8.00,$0.00,0,0,Tienda
706460000000,Pedigree,$6.50,$8.00,$0.00,0,0,Tienda
7506170000000,Pedigree Adulto,$0.00,$15.00,$0.00,8,0,pedigree
706460000000,Pedigree Adulto 420g,$11.00,$15.00,$0.00,6,0,pedigree
706460000000,Pedigree Balance N,$0.00,$17.00,$0.00,0,0,pedigree
7506170000000,Pedigree E Etapa,$0.00,$14.00,$0.00,0,0,Tienda
706460000000,Pedigree R Peque 2,$0.00,$8.00,$0.00,0,0,- Sin Departamento -
719886000000,Pelon,$0.00,$3.00,$0.00,0,0,Dulces
719887000000,Pelon,$0.00,$3.00,$0.00,0,0,Dulces
719886000000,Pelon,$0.00,$5.00,$0.00,0,0,Dulces
719886000000,Pelon Mini,$1.50,$3.00,$0.00,0,0,Dulces
719886000000,Pelon Pelo Rico,$3.00,$5.00,$0.00,7,0,Dulces
719886000000,Pelon Pelo Rico Cham,$3.00,$5.00,$0.00,0,0,Tienda
719886000000,Pelon Pelo Rico Mang,$2.00,$5.00,$0.00,10,0,Dulces
719886000000,Pelon Peloneta,$0.00,$3.00,$0.00,23,0,Dulces
719886000000,Pelon Sandia,$2.00,$5.00,$0.00,1,0,Dulces
719887000000,Pelonetes 35g,$3.50,$7.00,$0.00,8,0,Dulces
 PEPINO,Pepino,$20.00,$22.00,$0.00,0,0,Verdura
7501000000000,Pepitas Golden25g,$5.00,$6.00,$0.00,2,0,Barcel
 PEPITAS,Pepitas Tubo,$0.00,$6.00,$0.00,6,0,Tienda
7501200000000,Persil 1kg,$0.00,$30.00,$0.00,9,0,Tienda
7501200000000,Persil 500g,$0.00,$14.00,$0.00,9,0,Tienda
7501010000000,Petalo Clasico Jumbo,$21.00,$24.50,$23.50,29,0,Tienda
7502250000000,Petete,$1.00,$1.50,$0.00,0,0,Dulces
7501070000000,Pe�afiel 1l Natural,$0.00,$12.00,$0.00,0,0,Refresco
7501070000000,Pe�afiel 600ml Natur,$0.00,$8.00,$0.00,20,0,Tienda
7501070000000,Pe�afiel Freasada,$0.00,$9.00,$0.00,0,0,Refresco
7501070000000,Pe�afiel Limonada 2L,$16.00,$19.00,$0.00,2,0,Refresco
7501070000000,Pe�afiel Limonada 600ml,$6.50,$8.50,$0.00,5,0,Refresco
7501070000000,Pe�afiel Naranjada 2L,$0.00,$19.00,$0.00,1,0,Refresco
7501070000000,Pe�afiel Naranjada 600ml,$6.50,$8.50,$0.00,2,0,Tienda
7501070000000,Pe�afiel Pi�a,$0.00,$8.50,$0.00,8,0,- Sin Departamento -
7501070000000,Pe�afiel Toronjada 600ml,$6.50,$8.50,$0.00,6,0,Refresco
7622210000000,Philadelfia 90g,$0.00,$13.00,$0.00,0,0,- Sin Departamento -
7622210000000,Philadelphia,$0.00,$26.00,$0.00,0,0,lacteos y embutidos
46677434809,Philips 11w,$19.00,$24.00,$24.00,0,0,Tienda
75038540,Pica Fresa,$0.00,$1.00,$0.00,13,0,Tienda
41333760643,Pila Duracel Paquete,$66.00,$78.00,$78.00,4,0,Tienda
 PILA D,Pila Duracell,$16.50,$19.00,$19.00,0,0,Tienda
7506200000000,Pila Duracell AA,$11.00,$17.00,$0.00,0,0,Tienda
41333404486,Pila Duracell AAA,$70.00,$91.00,$0.00,0,0,Tienda
7506310000000,Pila Duracell AAA C/U,$13.50,$19.00,$0.00,0,0,Tienda
 PILA E,Pila Everady AA,$0.00,$9.00,$8.00,0,0,Tienda
7501040000000,Pila Eveready AA c4,$18.00,$27.00,$27.00,0,0,Tienda
7501040000000,Pila Eveready AAA c4,$18.00,$27.00,$27.00,0,0,Tienda
 PILONCILLO,Piloncillo,$9.00,$18.00,$0.00,0,0,Tienda
666,Piloncillo 1k,$0.00,$18.00,$0.00,0,0,Tienda
680,Piloncillo 250g,$0.00,$4.50,$0.00,0,0,Tienda
673,Piloncillo 500g,$0.00,$9.00,$0.00,0,0,Tienda
7501000000000,Pinguinos 80g,$7.50,$12.00,$0.00,1,0,Marinela
7501030000000,Pinol,$13.00,$16.00,$0.00,0,0,Detergentes
7501030000000,Pinol 500ml,$9.00,$11.00,$0.00,8,0,Detergentes
7501030000000,Pinol 828ml,$13.00,$16.50,$16.50,11,0,Detergentes
7501030000000,Pinol Detergente 500g,$0.00,$14.50,$0.00,10,0,Tienda
7501030000000,Pinol Detergente 950g,$0.00,$29.00,$0.00,1,0,Tienda
7501030000000,Pinol Ropa Color 1L,$0.00,$21.00,$0.00,4,0,Detergentes
7501030000000,Pinol Trapeado  500ml,$8.50,$11.00,$11.00,0,0,Tienda
7501030000000,Pinol Trapeado  500ml,$8.50,$11.00,$11.00,0,0,Tienda
7501030000000,Pinol Trapeado  500ml,$8.50,$11.00,$11.00,0,0,Tienda
759686000000,Pinta Azul Vero 14g,$0.00,$1.50,$0.00,2,0,Dulces
7506310000000,Pinta Lengua,$0.00,$6.00,$0.00,43,0,Tienda
7501040000000,Piza Fud 2pack Peperoni,$0.00,$35.00,$0.00,0,0,Tienda
7501040000000,Pizza Fud Hawaiana,$0.00,$27.00,$0.00,0,0,Tienda
7501040000000,Pizza Fud Jamon,$0.00,$24.00,$0.00,1,0,Tienda
7501030000000,Pi�a Coco 450g,$0.00,$13.00,$0.00,1,0,Danone
7501040000000,Placer Galletas,$5.50,$7.00,$0.00,2,0,lacteos y embutidos
7501070000000,Plastipak Negra 3ml,$9.00,$12.00,$12.00,0,0,Tienda
 PLATANO,Platano,$0.00,$14.00,$0.00,0,0,Verdura
1458,Platano 1k,$8.00,$10.50,$0.00,0,0,Verdura
1472,Platano 250g,$2.00,$3.00,$0.00,0,0,Verdura
1465,Platano 500g,$4.00,$5.00,$0.00,0,0,Verdura
7501000000000,Plativolos 74gms,$8.50,$10.00,$0.00,1,0,Marinela
7501030000000,Plativolos Tubo,$0.00,$15.00,$0.00,0,0,- Sin Departamento -
752216000000,Plato Charola Termica 50pz,$0.00,$14.00,$0.00,10,0,- Sin Departamento -
752216000000,Plato Div.,$7.00,$10.00,$0.00,0,0,Tienda
752216000000,Plato Hondo Jaguar C25,$0.00,$10.00,$0.00,17,0,Tienda
752216000000,Plato Jaguar 25pzas,$0.00,$10.00,$0.00,5,0,Tienda
752216000000,Plato No66  PaqC50,$10.00,$12.50,$12.50,1,0,- Sin Departamento -
752216000000,Plato Paquete C50 No855,$13.00,$16.00,$16.00,1,0,Tienda
752216000000,Plato Pastelero,$6.00,$8.00,$8.00,1,0,Tienda
3614220000000,Play Boy  Genaration,$38.00,$48.00,$0.00,0,0,Farmacia
3614220000000,Play Boy Malibu,$38.00,$48.00,$0.00,0,0,Farmacia
7501740000000,Play Boy New York,$38.00,$48.00,$0.00,0,0,Farmacia
7501030000000,Pledge,$0.00,$50.00,$0.00,1,0,Tienda
7501030000000,Pledge 260ml,$25.50,$35.00,$35.00,0,0,Tienda
7501030000000,Pledge 378ml,$51.00,$66.50,$66.50,0,0,Tienda
7501030000000,Pledge Brillo Y Proteccion,$0.00,$45.00,$0.00,1,0,Tienda
719886000000,Plonetes,$0.00,$3.00,$3.00,0,0,Dulces
 POBLANO,Poblano,$0.00,$13.00,$0.00,0,0,Verdura
7501010000000,Poffets Queso Chicas,$5.00,$7.00,$0.00,14,0,Sabritas
7501030000000,Polvoron Tubo 287g,$14.00,$20.00,$0.00,2,0,Tienda
7501030000000,Polvorones,$14.00,$17.00,$0.00,2,0,Marinela
7501030000000,Polvorones 113g,$8.50,$10.00,$0.00,1,0,Marinela
7501060000000,Power Ade 600ml,$0.00,$15.00,$0.00,0,0,Refresco
7501060000000,Powerade,$0.00,$15.00,$0.00,0,0,Refresco
7501060000000,Powerade,$0.00,$16.00,$0.00,0,0,Refresco
7501060000000,Powerade 600ml NaraMand,$13.00,$16.00,$0.00,2,0,- Sin Departamento -
7501060000000,Powerade Lima 1l,$0.00,$22.00,$0.00,0,0,Refresco
7501060000000,Powerade Limalimon,$0.00,$16.00,$0.00,0,0,Refresco
7501060000000,Powered Moras 600ml,$0.00,$16.00,$0.00,0,0,- Sin Departamento -
7501390000000,Pozoloe Cariocas,$16.00,$19.00,$0.00,0,0,Cariocas
7501030000000,Pricipe Tuvo,$14.00,$17.00,$0.00,1,0,Marinela
7501000000000,Principe Blanco,$0.00,$12.00,$0.00,1,0,Marinela
7501000000000,Principe C8 Mar,$8.00,$12.00,$0.00,2,0,Marinela
7501030000000,Principe De Tubo,$14.00,$14.00,$0.00,1,0,Marinela
7501030000000,Principe Limon 106g,$8.00,$12.00,$0.00,1,0,Marinela
7501030000000,Principe Tencion Avellanas 105g,$0.00,$12.00,$0.00,0,0,Marinela
7622210000000,Promocion Tang,$0.00,$40.00,$0.00,0,0,Tienda
7501020000000,Protectores Saba C28 Pza,$14.50,$19.00,$18.00,0,0,Tienda
725226000000,Pulparindo Mini Sal,$1.00,$1.00,$0.00,21,0,Dulces
725226000000,Pulparindo Sandia,$1.50,$1.50,$0.00,0,0,Dulces
7501020000000,Pure De Tomate,$4.00,$5.00,$5.00,0,0,Tienda
 QUESO AMARILLO,Queso Amarillo,$0.00,$1.00,$0.00,0,0,Tienda
 QUESO A�EJO,Queso A�ejo,$88.00,$106.00,$0.00,0,0,lacteos y embutidos
871,Queso A�ejo 1k,$0.00,$100.00,$0.00,0,0,lacteos y embutidos
895,Queso A�ejo 250g,$0.00,$24.00,$0.00,0,0,lacteos y embutidos
888,Queso A�ejo 500g,$0.00,$47.50,$0.00,0,0,lacteos y embutidos
840,Queso Crema 1k,$0.00,$94.00,$0.00,0,0,lacteos y embutidos
864,Queso Crema 250g,$0.00,$23.50,$0.00,0,0,lacteos y embutidos
857,Queso Crema 500g,$0.00,$47.00,$0.00,0,0,lacteos y embutidos
 QUESO DOBLE CREMA,Queso Doble Crema,$72.00,$94.00,$0.00,0,0,Tienda
 QUESO FRESCO,Queso Fresco,$80.00,$110.00,$0.00,0,0,Tienda
789,Queso Fresco 1k,$0.00,$106.00,$0.00,0,0,lacteos y embutidos
802,Queso Fresco 250g,$0.00,$25.00,$0.00,0,0,lacteos y embutidos
796,Queso Fresco 500g,$0.00,$50.00,$0.00,0,0,lacteos y embutidos
 QUESO MANCHEGO,Queso Manchego,$112.00,$146.00,$0.00,0,0,lacteos y embutidos
758,Queso Manchego 1k,$0.00,$130.00,$0.00,0,0,lacteos y embutidos
772,Queso Manchego 250g,$0.00,$32.50,$0.00,0,0,lacteos y embutidos
765,Queso Manchego 500g,$0.00,$65.00,$0.00,0,0,lacteos y embutidos
 QUESO OAXACA,Queso Oaxaca,$0.00,$115.00,$0.00,0,0,Tienda
819,Queso Oaxaca 1k,$0.00,$104.00,$0.00,0,0,lacteos y embutidos
833,Queso Oaxaca 250g,$0.00,$25.00,$0.00,0,0,lacteos y embutidos
826,Queso Oaxaca 500g,$0.00,$50.00,$0.00,0,0,lacteos y embutidos
 QUESO PANELA,Queso Panela,$0.00,$110.00,$0.00,0,0,- Sin Departamento -
7501000000000,Queso Philadelfia 190g,$21.00,$26.00,$0.00,2,0,lacteos y embutidos
8000500000000,Rafaelo 150g,$53.00,$69.00,$69.00,0,0,Dulces
789742000000,Raffaello 60g,$27.00,$35.00,$0.00,0,0,Dulces
7501030000000,Raid,$24.00,$32.00,$31.50,1,0,Tienda
7501030000000,Raid Accion Total,$45.50,$54.50,$0.00,1,0,Tienda
7501030000000,Raid Accion Total 250ml,$27.00,$35.00,$0.00,1,0,Tienda
7501030000000,Raid Casa Y Jardin,$42.50,$51.00,$0.00,1,0,Tienda
7501030000000,Raid Mata Bichos,$0.00,$35.00,$0.00,1,0,Tienda
7501030000000,Raid Matabichos Aero,$32.00,$42.00,$0.00,1,0,Tienda
7501030000000,Raid Matabichos Aero,$48.00,$57.50,$0.00,1,0,Tienda
7501030000000,Raid Max,$34.00,$44.00,$0.00,1,0,Tienda
7501030000000,Raid Max,$52.50,$60.00,$0.00,1,0,Tienda
7501030000000,Raid Max 400ml,$49.50,$64.50,$0.00,1,0,Tienda
7501020000000,Rajas De Jalapeo 105g,$4.00,$4.50,$4.50,15,0,Tienda
7501020000000,Rajas San Marcos,$0.00,$8.00,$0.00,5,0,Tienda
7501020000000,Rajas de Jalape�o 220g,$7.50,$10.00,$10.00,17,0,Tienda
7501010000000,Rancheritos 160g,$0.00,$21.00,$0.00,2,0,Sabritas
7501010000000,Ranchertios 52g,$5.00,$7.00,$0.00,4,0,Sabritas
7502250000000,Rancho Escondido 750ml,$39.00,$50.00,$50.00,0,0,vino
7506310000000,Rapadito Limon 60ml,$5.00,$6.00,$0.00,26,0,Holanda
7501270000000,Rastrilllo,$0.00,$15.00,$0.00,0,0,Tienda
7501010000000,Rastrillo  Presto BUltra,$12.50,$16.00,$0.00,5,0,Tienda
70330709485,Rastrillo BIC Confort,$0.00,$10.00,$0.00,0,0,Tienda
70330717534,Rastrillo Bic Comfor,$0.00,$15.00,$0.00,9,0,- Sin Departamento -
7702020000000,Rastrillo Gillette P,$0.00,$19.00,$0.00,0,0,Tienda
7501030000000,Raztachoc,$6.00,$7.00,$0.00,0,0,Bimbo
7501000000000,Rebanada Pan Bimbo,$2.00,$5.00,$0.00,3,0,Tienda
7501030000000,Rebanadas De Chocolate,$0.00,$5.00,$0.00,0,0,Bimbo
7501050000000,Rebanadas Pi�a Clemente Jacqes 480g,$0.00,$28.00,$0.00,0,0,Tienda
7501020000000,Rebanas De Pi�a San Marcos,$24.50,$30.00,$30.00,2,0,Tienda
7501010000000,Receta Crujiente,$0.00,$10.00,$0.00,4,0,Tienda
7501010000000,Receta Crujiente Sal,$21.00,$27.00,$0.00,1,0,Tienda
608049000000,Recogedor De Basura,$11.00,$14.50,$14.50,0,0,Tienda
9002490000000,Red Bull,$22.00,$29.00,$0.00,38,0,vino
90415289,Red Bull Silver,$0.00,$28.00,$0.00,0,0,Tienda
793574000000,Red Cola 3L,$15.50,$21.00,$0.00,13,0,Refresco
40232798467,Red Cola 500 Ml,$0.00,$5.00,$0.00,0,0,Refresco
7791290000000,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -
7791290000000,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -
7791290000000,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -
7791290000000,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -
7791290000000,Rexona,$0.00,$56.00,$0.00,0,0,- Sin Departamento -
7791290000000,Rexona,$43.00,$56.00,$0.00,0,0,- Sin Departamento -
7791290000000,Rexona,$43.00,$56.00,$0.00,0,0,- Sin Departamento -
78928084,Rexona,$0.00,$26.00,$0.00,0,0,Tienda
78924352,Rexona,$0.00,$26.00,$0.00,0,0,Tienda
78924338,Rexona,$0.00,$26.00,$0.00,0,0,Tienda
78926523,Rexona,$0.00,$26.00,$0.00,0,0,Tienda
78924345,Rexona,$20.00,$26.00,$0.00,0,0,Tienda
78929371,Rexona,$20.00,$26.00,$0.00,0,0,Tienda
7791290000000,Rexona,$0.00,$45.00,$0.00,1,0,Tienda
7791290000000,Rexona,$0.00,$45.00,$0.00,0,0,- Sin Departamento -
7791290000000,Rexona,$0.00,$45.00,$0.00,0,0,Tienda
7506310000000,Rexona,$0.00,$45.00,$0.00,1,0,Tienda
7791290000000,Rexona Aerosol 175ml,$0.00,$45.00,$0.00,1,0,Tienda
7791290000000,Rexona Aerosol 175ml,$0.00,$45.00,$0.00,2,0,- Sin Departamento -
10900000406,Reynolds Wrap 76m,$19.00,$24.00,$24.00,3,0,Tienda
7500480000000,Rias Doradas 224g,$18.00,$22.00,$0.00,1,0,Gamesa
659190000000,Ricaleta,$0.00,$2.00,$0.00,0,0,Dulces
659190000000,Ricaleta Tamarindo 2,$0.00,$2.00,$0.00,2,0,Dulces
7501000000000,Ricanelas 98g,$0.00,$10.00,$0.00,1,0,Tienda
7501030000000,Rocko,$0.00,$1.00,$0.00,26,0,Tienda
7501000000000,Rocko Marinela,$0.00,$5.00,$0.00,9,0,- Sin Departamento -
7501000000000,Roles De Canela,$10.00,$12.00,$0.00,1,0,Bimbo
7501000000000,Roles De Canela  CPasas,$21.50,$27.00,$0.00,1,0,Bimbo
7501000000000,Roles Glaseados 435g,$21.50,$26.00,$0.00,3,0,Bimbo
7501000000000,Roles de Canela Glas 135g,$0.00,$11.00,$0.00,1,0,Bimbo
840004000000,Rollips Hello Kity,$3.50,$4.50,$0.00,11,0,Dulces
840004000000,Rolllips Uva,$3.50,$4.50,$0.00,5,0,Dulces
 CANELA,Rollo De Canela,$0.00,$3.50,$0.00,0,0,Tienda
7501940000000,Rollo De Vogue Jumbo,$0.00,$7.50,$0.00,0,0,Tienda
 ROLLO VOGUE JUMBO,Rollo De Vogue Jumbo,$0.00,$7.50,$0.00,0,0,Tienda
7501000000000,Rollo Fresa Marinela,$0.00,$12.00,$0.00,1,0,Marinela
 ROLLO PETLO,Rollo Petalo,$0.00,$7.00,$0.00,0,0,Tienda
 ROLLO VOGUE,Rollo Vogue,$0.00,$6.00,$0.00,0,0,Tienda
745403000000,Rolly Pop,$0.00,$5.00,$0.00,7,0,Dulces
7501030000000,Roma 1 Kg,$23.00,$27.00,$26.00,0,0,Detergentes
7501030000000,Roma 250g,$5.50,$5.50,$7.00,10,0,Detergentes
7501030000000,Roma 500g,$11.50,$14.00,$13.50,11,0,Detergentes
7501010000000,Ron Bacardy Blanco 250Ml,$37.50,$49.00,$0.00,4,0,- Sin Departamento -
7501010000000,Ron Bacardy Blanco 680Ml,$119.00,$155.00,$0.00,2,0,vino
7421000000000,Roy Crema,$19.00,$25.00,$25.00,0,0,Tienda
7421000000000,Roy Crema Reafirmante,$19.00,$25.00,$25.00,0,0,Tienda
7501010000000,Ruffles Ondulados Chicos,$7.00,$10.00,$0.00,2,0,Sabritas
7501010000000,Ruffles Queso Chicos,$7.00,$10.00,$0.00,16,0,Sabritas
7501010000000,Ruffles Xtra-Onda,$0.00,$10.00,$0.00,0,0,Sabritas
7501010000000,Rufles Cocktel,$0.00,$10.00,$0.00,5,0,Sabritas
7501010000000,Rufles Megacrucnh 48g,$7.00,$10.00,$0.00,3,0,Sabritas
